기준일ID,시간대구분,시군구명,읍면동명,총생활인구수,남자 10대,남자 20대,남자 30대,남자 40대,남자 50대,남자 60대,남자 70대,여자 10대,여자 20대,여자 30대,여자 40대,여자 50대,여자 60대,여자 70대
평일(7월5일),3,마포구,아현동,27569.7561,503.0536,807.9863,1511.4008,978.4014,819.277,453.2412,1036.7737,570.9189,1244.0009,1612.4153,1013.2377,1053.0981,591.4895,1526.7264
평일(7월5일),3,마포구,공덕동,40386.7114,930.3738,1642.6107,1936.7025,1672.8236,1485.9601,794.7447,1595.906,1007.8294,2110.3555,1892.7283,1724.2818,1697.4792,933.4714,2550.8221
평일(7월5일),3,마포구,도화동,24090.6086,477.2853,831.9474,1112.8973,966.4048,839.6227,553.254,1180.7017,493.2826,1120.6358,1106.9277,932.0427,1032.8393,579.4842,1817.0811
평일(7월5일),3,마포구,용강동,23825.2892,422.8905,665.4205,1184.3373,1124.4711,748.5078,358.698,934.3301,388.7231,925.4613,1214.6819,957.9666,857.3702,547.1319,1764.835
평일(7월5일),3,마포구,대흥동,20490.5253,701.4971,1381.5656,650.6077,702.8837,558.4816,304.0755,669.0773,690.3269,1504.4143,586.8698,597.0999,584.3051,465.1877,1255.3509
평일(7월5일),3,마포구,염리동,10639.5428,253.3416,413.9789,395.2881,435.8749,371.2438,140.5367,514.5807,319.1173,601.7828,402.3565,450.6328,391.9117,221.2342,712.9558
평일(7월5일),3,마포구,신수동,24100.0423,697.2912,883.4528,962.5623,1016.8445,768.6048,441.8528,960.8384,627.7722,896.8837,1123.7538,1008.1255,866.4013,509.6377,1784.6087
평일(7월5일),3,마포구,서강동,29573.4056,747.2869,1482.5045,1185.6525,1095.5875,822.7812,473.3717,1091.6515,855.0165,1535.802,1361.0598,1082.6801,1026.0405,656.5479,1878.1344
평일(7월5일),3,마포구,서교동,48061.9478,1534.7972,3402.2969,2242.7834,1599.5641,1136.9919,624.9317,1697.5444,1557.7603,3377.8432,2048.4501,1350.9492,1126.5,822.5292,2636.6722
평일(7월5일),3,마포구,합정동,22509.4498,268.5224,1211.1739,1253.5966,806.3324,632.9642,379.4369,691.8346,392.4303,1680.3572,1109.6066,727.1137,696.3552,410.8229,1555.2877
평일(7월5일),3,마포구,망원제1동,23594.865,581.0086,1014.5956,1255.3741,951.4274,627.2896,414.7491,1051.5562,460.324,1347.2915,1381.2452,869.9442,802.6825,638.2232,1498.5072
평일(7월5일),3,마포구,망원제2동,21272.95,579.2203,766.5889,1096.3959,840.4372,661.6988,361.2009,907.7742,537.8414,1092.3599,1167.6855,1032.9627,668.5377,496.966,1387.7198
평일(7월5일),3,마포구,연남동,18430.7421,338.457,911.6869,1007.9229,691.1453,461.2914,266.1011,750.0104,359.3366,1240.3145,1090.8387,633.6437,623.7309,376.2042,1246.935
평일(7월5일),3,마포구,성산제1동,22755.9154,557.651,937.868,1204.1868,971.3641,574.9219,343.236,892.2712,529.0401,1281.9119,1198.4049,1130.0324,747.5076,604.7848,1455.6067
평일(7월5일),3,마포구,성산제2동,41387.92,1048.1521,1288.8516,1857.0878,1829.329,1207.9779,854.0928,1659.7847,972.3783,2031.6741,1985.8263,1825.0512,1336.9595,875.711,3104.3515
평일(7월5일),3,마포구,상암동,36978.5784,957.016,1239.9256,1640.1521,2132.8396,1105.5008,604.7457,1344.9356,985.9557,1475.0828,1697.2545,1633.7858,1189.2236,756.6791,1944.611
평일(7월5일),0,종로구,청운효자동,14148.7832,391.0135,430.4674,501.7134,604.636,446.9943,191.6593,686.7674,406.5965,413.2835,673.0661,727.7107,501.4664,396.1476,1309.9772
평일(7월5일),0,종로구,사직동,17407.6726,278.5742,601.1916,893.4082,921.5462,643.5779,384.565,871.2122,338.4062,659.0654,773.9649,686.7103,626.6164,416.7198,1567.8037
평일(7월5일),0,종로구,삼청동,4998.3567,351.1749,236.2522,188.2109,239.2558,144.867,117.167,265.2027,116.2111,104.9193,189.5231,170.3081,197.9468,147.605,525.574
평일(7월5일),0,종로구,부암동,13858.8932,421.4566,346.3515,424.322,546.6172,530.0642,273.7082,788.397,497.4707,382.7196,542.3116,630.481,537.1774,405.889,1490.6573
평일(7월5일),0,종로구,평창동,22857.9499,662.2293,609.8942,580.3943,857.8987,916.9326,539.3705,1427.6528,645.1896,502.3783,800.3159,1116.1215,1019.4377,718.6947,2632.0494
평일(7월5일),0,종로구,무악동,9180.4397,450.4355,175.2953,311.8322,391.3043,348.1286,191.3644,477.5928,296.6141,237.8959,350.1943,432.0989,381.7759,301.0184,904.3365
평일(7월5일),0,종로구,교남동,9188.0997,246.2971,240.8007,350.6903,452.4772,308.0758,164.6166,429.9333,269.8074,361.984,377.7494,433.7786,326.1725,269.0728,716.1614
평일(7월5일),0,종로구,가회동,4997.3397,157.0051,114.4095,171.0771,251.6663,169.2402,113.916,202.0481,133.4167,159.802,221.7566,236.7578,215.2719,122.5816,466.7262
평일(7월5일),0,종로구,종로1.2.3.4가동,28343.1844,359.0872,2056.5451,1651.3535,1721.9909,1264.6865,683.5535,1444.7646,405.3226,1247.1284,756.7621,857.4819,774.6651,533.183,1559.8366
평일(7월5일),0,종로구,종로5.6가동,10600.5123,195.9455,561.7116,477.5958,552.5011,526.6231,292.2283,652.851,196.2548,397.7444,270.8451,418.5814,402.1177,338.6182,853.2507
평일(7월5일),0,종로구,이화동,14487.7979,301.383,844.2983,548.238,429.6433,449.089,316.7413,681.6535,277.6197,861.2885,582.8274,496.0676,516.0795,540.2064,1263.671
평일(7월5일),0,종로구,혜화동,32731.7366,1330.7326,2094.6722,905.2039,1148.4756,814.9294,501.0015,1342.3598,1265.23,1626.8592,961.9548,1117.2543,905.6666,702.8108,2186.4791
평일(7월5일),0,종로구,창신제1동,13279.5681,208.1446,644.9399,714.0774,553.9982,549.3376,310.6019,540.3858,185.9388,524.4141,644.2322,673.2166,697.3116,389.1589,935.1397
평일(7월5일),0,종로구,창신제2동,11254.4176,277.4079,300.2395,340.7893,569.4284,512.9395,250.14,571.4763,341.6245,358.3989,312.0446,553.433,551.2824,339.448,905.2817
평일(7월5일),0,종로구,창신제3동,6193.7352,160.7128,185.1909,273.2619,253.6598,246.0535,117.1726,349.7097,133.3239,242.2858,329.4052,277.785,290.4918,118.4541,351.8632
평일(7월5일),0,종로구,숭인제1동,7454.2038,151.9476,262.9095,320.8945,289.1682,318.4468,207.0854,417.7235,156.7842,278.2622,366.5899,284.7178,347.9795,176.6787,631.7389
평일(7월5일),0,종로구,숭인제2동,12686.5241,203.4095,663.7078,603.4462,526.2174,584.7914,326.6602,471.8103,245.2899,814.1159,580.7119,458.5288,467.7662,278.8779,698.0975
평일(7월5일),0,중구,소공동,8259.365,80.0141,417.8501,628.7589,543.2138,377.4195,236.052,277.0692,418.549,295.8439,267.4854,284.0641,217.6829,78.8032,405.8495
평일(7월5일),0,중구,회현동,8857.8954,47.8138,391.2266,600.2212,467.8991,411.2789,244.3722,236.7577,62.4277,274.5329,405.2884,346.8076,407.6924,284.4605,620.7982
평일(7월5일),0,중구,명동,11044.4776,124.0354,600.1709,880.7517,762.8546,510.4271,274.5333,466.9491,171.0666,465.9493,395.8274,391.8628,286.8091,184.951,497.6949
평일(7월5일),0,중구,필동,8996.6699,290.0279,519.6607,481.1644,426.7871,373.1619,234.1737,280.3616,231.1715,397.3884,260.7671,277.5929,234.853,183.0069,755.0393
평일(7월5일),0,중구,장충동,6477.3356,169.3612,437.8578,321.3436,256.9175,238.493,131.2297,208.0484,195.0828,392.5546,245.1506,174.6357,177.1982,159.114,360.5092
평일(7월5일),0,중구,광희동,16599.0595,214.2693,1006.4617,1008.8046,826.2667,639.5969,328.4024,446.9833,200.8186,1122.3129,804.7868,541.5612,567.9768,365.7897,749.4633
평일(7월5일),0,중구,을지로동,6616.1306,62.7188,314.5527,342.8164,484.7446,450.0626,213.8634,439.273,57.8523,233.2371,187.9607,199.7957,261.0027,205.2796,414.0203
평일(7월5일),0,중구,신당동,32894.4979,357.0686,2089.1317,2361.0843,1284.8874,869.0457,385.0446,682.1322,299.8083,1946.5104,2176.2369,1483.5579,1329.4689,638.002,1338.9256
평일(7월5일),0,중구,다산동,16904.3114,420.5269,663.1888,726.9578,699.5459,499.7412,427.6062,795.8056,450.0628,780.7964,665.1269,648.3293,644.8729,426.8303,1427.7919
평일(7월5일),0,중구,약수동,19380.8172,341.5378,620.5525,925.036,748.1711,648.1904,483.5936,1085.6565,359.5079,736.7927,943.7222,744.7171,881.6184,636.1645,1962.5504
평일(7월5일),0,중구,청구동,14512.3844,244.6335,500.2062,611.4829,527.8901,452.4656,322.4668,798.5139,305.9329,581.1373,694.0747,549.9705,585.875,395.3131,1415.449
평일(7월5일),0,중구,신당제5동,13902.8321,279.1581,523.8756,699.3922,612.9409,484.484,283.1565,527.5089,252.0884,593.5883,671.5061,541.2653,575.4616,360.9012,996.6041
평일(7월5일),0,중구,동화동,8971.0001,150.5905,330.897,340.2128,372.8667,335.1145,234.1543,412.7028,221.0443,358.7479,370.149,360.8871,380.8624,276.0175,726.7421
평일(7월5일),0,중구,황학동,12865.3043,200.1214,547.4245,666.7343,479.2773,444.8027,241.7218,609.0375,234.8886,725.4099,633.5486,486.9313,560.148,274.0475,939.8448
평일(7월5일),0,중구,중림동,6951.1404,101.0768,275.461,406.7716,357.4905,321.96,200.4728,370.2185,107.7079,269.0997,369.9769,284.8808,216.668,225.4152,407.7583
평일(7월5일),0,용산구,후암동,15818.3988,392.1185,592.3615,677.887,643.575,552.3283,286.5253,657.4327,325.8084,697.3079,738.4311,608.945,637.9025,437.6845,1444.7191
평일(7월5일),0,용산구,용산2가동,11759.0869,255.0387,586.5159,693.93,410.0724,364.1214,249.0874,457.9026,237.3214,675.1874,563.0626,412.4307,451.1654,327.4734,1036.5139
평일(7월5일),0,용산구,남영동,11718.8733,272.4166,557.0634,579.741,645.0343,522.7802,306.1731,522.6666,242.3558,585.0819,421.5498,411.6346,394.6984,233.9709,596.3239
평일(7월5일),0,용산구,청파동,24887.5107,711.7387,1144.6427,1066.447,896.6634,736.3658,415.8961,1026.3565,794.9433,1612.429,974.9287,871.4793,851.615,538.6881,1657.4062
평일(7월5일),0,용산구,원효로제1동,16266.1289,346.5948,609.8985,956.1297,756.0548,538.4281,234.6736,585.1659,304.2085,840.9993,971.7125,601.4253,562.2396,354.839,892.5505
평일(7월5일),0,용산구,원효로제2동,14377.9844,299.3263,398.8762,645.7893,692.2373,565.552,359.46,577.2226,469.968,516.9836,594.3268,665.0124,509.6636,458.134,1084.3553
평일(7월5일),0,용산구,효창동,9728.3256,300.3337,335.4221,392.0521,340.7538,292.8096,182.5806,519.9347,302.8094,451.5094,468.3008,339.5998,352.348,251.3792,723.0278
평일(7월5일),0,용산구,용문동,11215.5478,265.1312,338.8311,493.4941,446.7866,378.1862,215.3547,547.7344,292.2769,444.2257,573.9685,460.4399,433.7477,294.0952,924.1264
평일(7월5일),0,용산구,한강로동,28768.9949,417.7221,1240.7664,1629.9722,1298.2199,1116.4399,527.5342,1379.5994,445.7384,1508.0549,1364.2969,930.4583,915.7723,571.2772,1986.8248
평일(7월5일),0,용산구,이촌제1동,29025.5116,667.1953,626.8658,1140.879,1457.2963,916.3685,575.0897,1447.9609,621.6145,784.4762,1375.4466,1360.1605,1051.6915,703.9538,3151.4926
평일(7월5일),0,용산구,이촌제2동,9913.9109,181.9694,290.4247,385.1487,388.8975,369.1595,283.3853,483.7727,184.0213,342.9983,397.9538,421.3552,445.7264,266.1603,1079.383
평일(7월5일),0,용산구,이태원제1동,12206.0368,215.511,1028.0021,796.8239,391.4999,323.9804,154.2349,476.8438,219.5023,983.5386,486.5727,346.8579,349.5738,201.7232,716.537
평일(7월5일),0,용산구,이태원제2동,12855.7998,213.1179,660.2598,755.1798,476.7582,266.5429,224.3096,547.0376,205.3785,769.3647,727.7804,471.1982,452.9515,388.5113,967.4893
평일(7월5일),0,용산구,한남동,27100.9066,397.8093,1366.0913,1616.8148,1173.7491,883.764,414.6636,979.1925,350.8079,1352.8177,1540.9379,1158.267,915.3919,771.2853,1984.253
평일(7월5일),0,용산구,서빙고동,15221.8393,447.6083,467.1532,476.1613,836.5704,595.3059,303.8931,793.9183,411.57,450.6315,560.0426,826.1385,475.5686,349.7796,1680.859
평일(7월5일),0,용산구,보광동,13264.0822,310.5671,730.6527,707.766,561.6269,441.0557,260.8743,518.137,207.2267,712.3649,679.3685,588.9986,429.3173,376.6526,976.889
평일(7월5일),0,성동구,왕십리제2동,12558.0076,262.746,425.6229,516.5355,374.8752,417.8684,215.3484,528.1123,272.6763,551.7459,621.0758,514.1927,485.6571,378.3707,950.9009
평일(7월5일),0,성동구,왕십리도선동,25534.5039,399.8467,1071.452,1123.5167,989.879,876.7357,466.0587,995.2203,539.2506,1346.7006,1156.8673,950.909,1063.2764,656.3457,2009.0974
평일(7월5일),0,성동구,마장동,26949.8195,628.832,1506.5316,1031.9302,1042.244,950.698,581.6261,998.9358,705.6053,1380.5898,1074.5118,1024.0596,1019.5617,684.6684,1897.3153
평일(7월5일),0,성동구,사근동,18936.1626,879.2356,1945.938,545.2142,490.5618,421.5419,251.4772,542.0576,756.8465,1197.0674,368.5707,411.4315,414.1109,317.8942,937.4556
평일(7월5일),0,성동구,행당제1동,24981.1754,593.0923,1127.4486,1200.2946,950.6235,901.4176,398.8729,1006.8196,472.21,1229.3686,1236.1062,1033.6552,924.5965,617.4602,1587.4143
평일(7월5일),0,성동구,행당제2동,23261.3814,587.7005,555.1506,1064.1434,932.8023,773.1122,373.3504,1089.3441,505.4396,835.7046,1231.5372,1028.4477,869.3414,672.8161,2028.284
평일(7월5일),0,성동구,응봉동,18130.7496,392.6059,401.0075,728.9616,841.3075,592.8436,395.7241,829.0995,407.2454,547.9541,923.9115,839.7097,758.8149,559.1652,1499.1768
평일(7월5일),0,성동구,금호1가동,17048.9527,362.3106,366.0734,819.7209,788.5695,507.9598,342.4529,727.1953,388.4535,536.4435,1013.5598,698.6637,672.1837,459.5007,1383.4242
평일(7월5일),0,성동구,금호2.3가동,28797.0718,704.2422,795.7125,1303.5283,1151.5944,971.2068,584.0765,1230.4903,605.6227,916.6559,1504.5062,1112.1073,1101.9655,752.1402,2172.5756
평일(7월5일),0,성동구,금호4가동,8850.7202,145.3087,231.3309,473.4076,304.5559,278.6524,148.3414,408.6925,160.5261,265.1064,501.8203,336.9615,328.4775,313.5215,753.3166
평일(7월5일),0,성동구,옥수동,30662.5369,448.6258,846.1243,1505.0566,1212.1117,950.2287,642.6368,1534.8547,565.4344,1047.8031,1825.565,1135.5119,1113.3059,868.0757,2484.7166
평일(7월5일),0,성동구,성수1가제1동,16713.5775,438.5097,607.3561,746.079,780.8536,745.426,323.1472,678.4322,408.8202,671.8071,640.0418,701.679,723.7511,379.4152,838.5989
평일(7월5일),0,성동구,성수1가제2동,17569.8715,358.669,861.6557,877.7419,806.6486,644.9179,320.7721,671.1681,308.8603,948.5308,804.0687,590.2725,719.2877,352.6423,990.4602
평일(7월5일),0,성동구,성수2가제1동,19234.0879,428.7461,827.659,897.5317,779.494,974.3489,452.2271,733.8082,353.5519,730.9534,676.7414,769.9658,901.4439,550.1405,1171.1532
평일(7월5일),0,성동구,성수2가제3동,17596.0949,310.9917,903.9859,1050.1134,730.9525,764.2237,384.8826,771.0765,239.7734,955.1938,742.4827,525.9262,700.288,480.6425,1040.3283
평일(7월5일),0,성동구,송정동,10526.8433,135.9516,586.7342,543.0863,419.7249,428.1886,206.4574,319.798,164.8151,510.7156,513.8115,353.0695,389.045,207.0966,660.0587
평일(7월5일),0,성동구,용답동,19945.745,347.9171,974.0268,977.7344,968.6578,774.9342,457.8478,1025.3908,436.4939,961.9636,638.7973,836.1618,760.8041,522.2858,1608.2152
평일(7월5일),0,광진구,화양동,41175.0585,1220.3946,3999.4747,1514.519,1112.4328,860.7,458.2392,970.5951,1325.0295,3783.6703,1131.7861,968.8788,927.5812,579.996,1630.3938
평일(7월5일),0,광진구,군자동,18998.2692,433.3784,1154.1703,844.9792,593.6238,632.4648,297.6833,639.2028,451.4189,1275.9389,804.4858,641.2668,667.5596,342.8282,890.6849
평일(7월5일),0,광진구,중곡제1동,17517.6543,384.5849,808.0614,846.2102,691.226,595.0317,365.549,756.1305,287.5905,967.0153,770.2382,626.9178,711.3424,407.9185,1014.0906
평일(7월5일),0,광진구,중곡제2동,24109.8878,638.7052,1210.2755,1149.0559,908.7285,760.1812,501.9672,965.175,454.2958,1346.7811,1280.9359,918.8676,996.0876,627.9532,1354.5172
평일(7월5일),0,광진구,중곡제3동,19415.8987,436.5774,722.1374,784.7382,736.8382,863.3486,484.1266,824.8272,362.9342,772.3714,839.7124,754.4549,893.6922,567.3337,1514.5262
평일(7월5일),0,광진구,중곡제4동,33502.0029,900.4197,1235.5365,1204.4595,1256.0358,1264.1225,812.3406,1603.7579,906.3254,1292.9452,1382.6865,1460.2396,1557.8486,1068.1058,2470.0929
평일(7월5일),0,광진구,능동,13203.1239,248.4844,721.3567,709.7462,434.0345,388.7654,268.333,539.0179,286.2073,950.7394,604.8937,430.5953,413.208,315.2401,749.1833
평일(7월5일),0,광진구,광장동,42781.734,1531.6484,995.3704,1156.6486,2288.1596,1464.2689,709.8738,1607.3914,1570.3196,1175.0476,1848.5749,2561.045,1508.1291,787.5635,2567.0475
평일(7월5일),0,광진구,자양제1동,27590.2975,705.0071,1335.8368,1132.8049,957.4223,1022.9529,520.4222,958.3597,596.1376,1578.3008,1128.2965,1031.2909,1103.8985,655.5178,1906.2477
평일(7월5일),0,광진구,자양제2동,27230.4167,650.0408,1075.5008,1364.7178,932.251,960.2673,547.1423,1070.7785,565.0895,1149.3055,1403.3002,1102.8299,1173.4193,665.0359,1511.5856
평일(7월5일),0,광진구,자양제3동,23310.857,622.3833,760.9015,1058.1087,906.1073,902.0233,519.5274,1050.3023,588.0911,869.9416,1100.9427,873.7767,1040.9942,531.5971,1457.8515
평일(7월5일),0,광진구,자양제4동,25768.7021,526.1503,1186.1705,1186.2343,1067.3691,1190.19,477.3179,975.0726,455.1801,1189.1719,956.1274,905.6263,1215.1184,649.8019,1902.9345
평일(7월5일),0,광진구,구의제1동,26016.1218,503.146,1541.2445,1225.3452,987.6035,814.8648,473.5592,1016.3107,657.5223,1637.6362,1092.3685,1004.4556,959.5583,699.9585,1640.4955
평일(7월5일),0,광진구,구의제2동,28174.4176,782.8566,815.2949,1171.5217,1063.8114,894.7446,553.3569,1285.7566,827.03,982.0691,1379.4865,1243.5346,1219.0123,796.6474,1751.2029
평일(7월5일),0,광진구,구의제3동,31778.2154,869.3137,1068.9546,1154.5267,1279.1619,1031.4745,546.9941,1444.3857,813.0216,1168.0223,1316.949,1503.4154,1421.409,715.9507,2232.4908
평일(7월5일),0,동대문구,용신동,38369.7076,876.4825,1757.9386,1668.4148,1572.5543,1481.2019,953.8269,2004.3447,856.377,1827.9219,1522.217,1301.0709,1445.6401,1046.2173,3109.9185
평일(7월5일),0,동대문구,제기동,30721.6711,654.0643,1615.8714,912.2618,1097.9214,1071.4022,836.5395,1906.073,692.7075,1200.328,809.9936,989.7287,1105.7089,852.3582,3183.7417
평일(7월5일),0,동대문구,전농제1동,33292.3346,828.1232,1384.4777,1368.7808,1230.9791,1305.5579,736.781,1719.8323,847.7531,1235.9804,1179.6038,1122.8045,1343.4605,926.7271,2509.7749
평일(7월5일),0,동대문구,전농제2동,17238.5055,417.1876,591.9046,608.0953,710.2601,563.8177,349.6526,942.8328,521.0852,516.2005,729.8786,631.7707,708.9091,409.6646,1433.8477
평일(7월5일),0,동대문구,답십리제1동,25286.4148,547.4281,865.3442,1185.9259,1051.9616,938.6277,459.4894,1067.0183,509.676,1064.459,1140.9025,1033.3968,896.5218,702.9148,1834.5152
평일(7월5일),0,동대문구,답십리제2동,25814.2015,607.1093,762.3926,941.9594,1078.0136,960.3983,543.4863,1325.9072,630.9297,877.5868,1056.2392,1017.0107,1104.7228,789.546,2582.6421
평일(7월5일),0,동대문구,장안제1동,34690.3423,568.1923,1207.3531,1857.8806,1456.5505,1238.8622,909.2497,1578.2809,600.3872,1204.2169,1802.0309,1459.3625,1408.5338,952.8527,2407.3216
평일(7월5일),0,동대문구,장안제2동,31028.7336,698.7903,1050.1276,1542.3297,1310.6103,1073.123,748.068,1304.7398,646.0241,1014.0318,1509.7539,1249.1973,1164.7492,840.0358,2390.3002
평일(7월5일),0,동대문구,청량리동,20339.8297,340.1134,721.332,706.3082,827.6683,803.7121,563.8895,1387.312,453.7937,678.3923,697.4692,704.3924,889.4105,715.1216,2433.5639
평일(7월5일),0,동대문구,회기동,22541.6591,706.0714,1484.2174,751.2457,633.4075,644.246,373.9059,871.3585,695.0471,1342.0001,712.4634,633.528,669.4413,622.5616,1667.9787
평일(7월5일),0,동대문구,휘경제1동,15377.5321,369.5705,968.4929,492.5445,567.4483,385.1776,294.2643,749.8291,414.1292,937.4669,514.7969,492.7592,496.8717,397.0221,1171.8517
평일(7월5일),0,동대문구,휘경제2동,24052.5441,711.344,1434.5116,732.5926,818.8351,786.3128,417.5894,902.7274,816.059,1172.7963,819.2748,899.7631,938.3504,692.1197,1831.893
평일(7월5일),0,동대문구,이문제1동,29982.268,1044.0938,2139.7915,978.3736,891.7264,864.7863,572.2692,1261.5718,1321.0814,1637.6838,861.9309,878.302,944.8449,666.4509,1842.5583
평일(7월5일),0,동대문구,이문제2동,23116.4859,690.5891,848.2255,835.5848,831.3396,687.0202,489.262,1162.229,686.5376,738.8381,776.2799,928.3675,901.7608,671.2621,2064.6237
평일(7월5일),0,중랑구,면목제2동,25913.9778,707.5241,832.7895,1115.551,1108.4473,964.5967,589.3821,1220.9139,560.6893,961.7121,999.3225,1133.0941,1100.248,728.6957,2083.9633
평일(7월5일),0,중랑구,면목제4동,21368.9021,545.2317,627.9609,948.9686,783.2674,794.1203,632.8912,871.1639,461.7594,872.7073,956.9578,899.1935,992.7128,739.5285,1692.4555
평일(7월5일),0,중랑구,면목제5동,13633.4207,341.563,328.6536,585.3491,647.1204,564.3618,402.3462,534.8038,262.1554,424.9904,536.4491,532.8592,667.8085,454.8852,1152.606
평일(7월5일),0,중랑구,면목본동,36531.0591,997.7274,1236.4904,1581.5432,1363.2543,1375.8687,929.1411,1601.1947,814.5241,1535.1831,1423.9225,1595.55,1758.3951,1150.0546,2686.8388
평일(7월5일),0,중랑구,면목제7동,20955.0682,485.1841,772.0903,758.9897,719.8884,750.2219,553.3732,1059.1673,489.663,800.2104,795.5583,923.1947,1006.5499,629.7914,1992.5083
평일(7월5일),0,중랑구,면목제3.8동,24018.7731,676.1147,855.5055,1056.0323,930.681,904.9488,654.6223,1253.5921,543.6521,904.8931,835.926,970.441,1088.5609,662.7276,1998.6117
평일(7월5일),0,중랑구,상봉제1동,22069.5137,574.9396,710.8604,823.8842,847.6686,869.5367,455.8085,901.6207,580.9637,884.3036,931.3467,973.273,1139.6282,545.7238,1385.7448
평일(7월5일),0,중랑구,상봉제2동,24809.0541,529.7199,1114.9261,1260.8987,902.1775,1001.5625,508.1321,1080.0561,493.8728,1309.0068,968.4152,885.4972,978.0361,755.0227,1805.8277
