사업장명,소재지전체주소,시군구명,읍면동명,소재지면적,시설총규모,전화번호,위치정보(X),위치정보(Y)
아이(i)노리터,서울특별시 중구 신당동 111-3번지 1층 ,중구,신당동,10,10,,201534.9714,451698.0485
줌마포차,서울특별시 중구 신당동 111-7번지 외1필지(지상1층) ,중구,신당동,26.44,26.44,,201568.3415,451706.3288
김여사 건어물,서울특별시 중구 신당동 120-26번지 1층 ,중구,신당동,20,20,,201656.1137,451735.6893
미쓰봉숙,서울특별시 중구 신당동 121-32번지 1층 ,중구,신당동,17,17,,201677.4295,451702.9324
연희포차,서울특별시 중구 신당동 121-55번지 지상1층 ,중구,신당동,12.05,12.05,,201588.9686,451691.3273
꽃씨,서울특별시 중구 신당동 121-5번지 1층 ,중구,신당동,28,28,222343875,201631.8907,451716.7511
구어스치킨(신당점),서울특별시 중구 신당동 121-62번지 지상1층 ,중구,신당동,30,30,222339295,201646.1165,451658.6237
림스치킨,서울특별시 중구 신당동 130-15번지 1층 ,중구,신당동,23.14,23.14,,201695.0576,451759.7286
다사랑 호프,서울특별시 중구 신당동 130-29번지 1층 ,중구,신당동,20,20,,201707.9335,451749.1464
프로포즈,서울특별시 중구 신당동 130-4번지 ,중구,신당동,54.48,54.48,222364588,201608.6813,451466.0016
한국통닭,서울특별시 중구 신당동 131-11번지 1층 ,중구,신당동,26,26,,201731.7493,451716.3295
부산쎈언니,서울특별시 중구 신당동 131-15번지 1층 ,중구,신당동,18,18,,201712.6666,451694.5193
삼통치킨,"서울특별시 중구 신당동 131-19번지 (지상1층,지상2층) ",중구,신당동,75.69,75.69,222348966,201731.0266,451698.3096
순수치킨 신당점,서울특별시 중구 신당동 131-22번지 ,중구,신당동,15.6,15.6,,201728.2449,451685.342
또올래,서울특별시 중구 신당동 131-23번지 1층 ,중구,신당동,19,19,,201720.644,451689.5014
넝쿨,서울특별시 중구 신당동 132-1번지 (지상1층) ,중구,신당동,13.2,13.2,,201704.6822,451686.5069
길통닭,서울특별시 중구 신당동 140-17번지 1~2층 ,중구,신당동,49.58,49.58,222331224,201826.0678,451774.5565
선희네,서울특별시 중구 신당동 140-34번지 (지상1층107호) ,중구,신당동,30.26,30.26,222542253,201761.0918,451744.982
지코바,서울특별시 중구 신당동 140-34번지 1층 109호 ,중구,신당동,32.2,32.2,,201761.0918,451744.982
에이클래스,서울특별시 중구 신당동 140-34번지 2층 202호 ,중구,신당동,48.96,48.96,,201761.0918,451744.982
에이클라스(A-클라스),서울특별시 중구 신당동 140-34번지 지상2층 ,중구,신당동,36.2,36.2,,201761.0918,451744.982
거기가자,서울특별시 중구 신당동 142-5번지 ,중구,신당동,25,25,222955464,201845.26,451692.3461
술이야기,서울특별시 중구 신당동 142-5번지 대신빌딩 ,중구,신당동,33.3,29.3,222539982,201845.26,451692.3461
명동호프,"서울특별시 중구 신당동 144-11번지 1,2층 ",중구,신당동,51.7,51.7,,201750.9901,451621.1492
더비어(the beer),서울특별시 중구 신당동 145-15번지 (지상2층) ,중구,신당동,59.4,59.4,222521559,201722.6904,451545.5053
BNB CLUB,서울특별시 중구 신당동 145-5번지 지하1층 ,중구,신당동,6,6,222336611,201748.6863,451579.0785
OPEN(오픈),서울특별시 중구 신당동 150-6번지 지상1층 ,중구,신당동,15,15,,201945.9885,451718.5362
치킨나라,서울특별시 중구 신당동 151-18번지 ,중구,신당동,35.85,35.85,264029243,201922.0698,451674.696
도까비,서울특별시 중구 신당동 151-29번지 1층 ,중구,신당동,30,30,,201881.9595,451686.478
닭공장,서울특별시 중구 신당동 151-7번지 1층 ,중구,신당동,29.1,29.1,,201932.8971,451700.3244
밥술가,서울특별시 중구 신당동 152-17번지 1층 ,중구,신당동,17.22,17.22,,201849.7529,451658.9694
또와또와,서울특별시 중구 신당동 156-11번지 (지상1층) ,중구,신당동,19,19,,201907.3353,451521.1253
BHC 비어존,서울특별시 중구 신당동 170-29번지 1층 ,중구,신당동,62.5,62.5,,202139.0847,451709.6571
약속,서울특별시 중구 신당동 228-11번지 (지하1층) ,중구,신당동,119.35,119.35,,200933.7853,451659.8048
푸라닭 신당청구점,서울특별시 중구 신당동 240-6번지 1층 ,중구,신당동,32,32,225020719,201254.2741,451607.2047
옹다래찜닭&디저트,서울특별시 중구 신당동 247-8번지 1층 ,중구,신당동,115.5,115.5,,201227.5789,451701.1804
네네치킨,서울특별시 중구 신당동 248-32번지 외1필지(지상1층) ,중구,신당동,66.12,66.12,22362290,201188.4663,451692.4058
비비큐(B.B.Q),서울특별시 중구 신당동 282-103번지 ,중구,신당동,25.3,25.3,222541006,201472.9349,451425.7141
킴(KIM),서울특별시 중구 신당동 282-103번지 1층 ,중구,신당동,26,26,,201472.9349,451425.7141
디디치킨 신당점,서울특별시 중구 신당동 291-18번지 1층 ,중구,신당동,16.5,16.5,,201415.8008,451447.2618
효통닭,서울특별시 중구 신당동 291-1번지 1층 ,중구,신당동,8.99,8.99,,201457.959,451439.839
치킨코아,서울특별시 중구 신당동 291-1번지 1층 ,중구,신당동,8.99,8.99,222324984,201457.959,451439.839
비비큐(BBQ),서울특별시 중구 신당동 291-48번지 1층 ,중구,신당동,64.3,64.3,222541116,201429.951,451480.5106
연인,서울특별시 중구 신당동 292-127번지 ,중구,신당동,28.35,28.35,222526122,201312.1812,451438.1212
이승희 순대국,서울특별시 중구 신당동 292-174번지 ,중구,신당동,46.06,46.06,222529431,201253.3994,451313.78
깜닭치킨,서울특별시 중구 신당동 292-180번지 1층 ,중구,신당동,41.84,41.84,,201240.8355,451289.0359
발렌타인,서울특별시 중구 신당동 294-47번지 (지하1층) ,중구,신당동,59.4,59.4,,201250.9407,451145.355
이화,서울특별시 중구 신당동 294-77번지 ,중구,신당동,12.3,12.3,202530369,201349.8189,451116.7897
대가,서울특별시 중구 신당동 296-11번지 (지하1층) ,중구,신당동,42.34,42.34,,201196.3107,451255.9672
알맹치킨 청구점,서울특별시 중구 신당동 296-17번지 1층 ,중구,신당동,20,20,,201154.9628,451204.869
왕놀부네포차,서울특별시 중구 신당동 296-20번지 (지상1층) ,중구,신당동,41.1,41.1,222356104,201168.8233,451182.5549
세상사는 이야기,서울특별시 중구 신당동 300-20번지 (지상1층) ,중구,신당동,39.66,39.66,22349366,201289.4573,451418.8339
도토베르구이치킨,서울특별시 중구 신당동 304-602번지 1층동 ,중구,신당동,38.34,38.34,222316036,201148.5676,451310.6136
허갈 닭강정,서울특별시 중구 신당동 305-37번지 ,중구,신당동,49.5,49.5,222339279,201066.4989,451330.6354
강정이기가막혀(신당점),서울특별시 중구 신당동 307-33번지 1층 ,중구,신당동,17.36,17.36,,,
치킨마당,서울특별시 중구 신당동 310-7번지 1층 ,중구,신당동,63.08,63.08,,201225.8334,451137.1037
후렌드치킨호프,서울특별시 중구 신당동 311-10번지 1층 ,중구,신당동,29.7,29.7,,201281.5648,451115.079
비에이치씨(BHC) 약수점,서울특별시 중구 신당동 320-5번지 1층 ,중구,신당동,33.11,33.11,,201354.7033,451104.2004
짝태,서울특별시 중구 신당동 321-1번지 1층 4호 ,중구,신당동,23.1,23.1,,201305.8129,451107.6064
노가리호프,서울특별시 중구 신당동 338-3번지 ,중구,신당동,80,80,,201076.2005,451056.2179
처갓집 양념치킨 청구점,서울특별시 중구 신당동 338-3번지 1층 ,중구,신당동,20,20,,201076.2005,451056.2179
착한국수집,서울특별시 중구 신당동 340-128번지 (1층) ,중구,신당동,23.76,23.76,,201110.3944,450875.9821
민트,서울특별시 중구 신당동 340-142번지 (지상2층) ,중구,신당동,49.58,49.58,,201105.3174,450998.4664
따이한,서울특별시 중구 신당동 340-160번지 지상1층 ,중구,신당동,90.61,90.61,,201084.9386,450856.5671
오육칠팔구공(56789공),서울특별시 중구 신당동 340-61번지 ,중구,신당동,77.9,77.9,223738894,201143.3141,450926.5988
닥빨,서울특별시 중구 신당동 353-14번지 1층 ,중구,신당동,70.9,70.9,,200731.4614,450321.2958
노박사,서울특별시 중구 신당동 353-24번지 3층 ,중구,신당동,39,39,,200672.1059,450195.7774
노랑통닭 약수역점,서울특별시 중구 신당동 355-15번지 1층 ,중구,신당동,72,72,,200856.33,450620.2461
카우카우,서울특별시 중구 신당동 361-13번지 (1층) ,중구,신당동,66,66,222360919,200851.2261,450565.4726
술딴지,서울특별시 중구 신당동 361-13번지 지하1층 ,중구,신당동,198,198,,200851.2261,450565.4726
바른맥주,서울특별시 중구 신당동 364-11번지 1층 ,중구,신당동,66,66,,200771.7356,450425.2918
오메가3치킨 버티고개역점,서울특별시 중구 신당동 366-126번지 외 27필지 남산정은SKY@ (지하1층 105호) ,중구,신당동,75.61,75.61,222365392,200688.2398,449954.1639
94번가(신당점),"서울특별시 중구 신당동 366-126번지 지하1층, 107호, 108호 ",중구,신당동,60.84,60.84,,200688.2398,449954.1639
약수족발,서울특별시 중구 신당동 366-445번지 ,중구,신당동,8.88,8.88,222319876,200934.5523,450265.7208
호두까기 호두과자,서울특별시 중구 신당동 366-9번지 ,중구,신당동,31.68,31.68,222381970,200872.084,450372.7327
문,서울특별시 중구 신당동 368-21번지 7층 701호 ,중구,신당동,66.03,66.03,,200829.3171,450433.7389
을지로골뱅이,서울특별시 중구 신당동 368-59번지 (1층) ,중구,신당동,12,12,222346208,200941.1447,450465.3719
놀이터,서울특별시 중구 신당동 368-69번지 외1필지(지상1층) ,중구,신당동,26.44,26.44,22339974,200922.7968,450440.6652
잭슨,서울특별시 중구 신당동 369-79번지 지하1층 ,중구,신당동,103.37,103.37,222532333,200973.2707,450489.2189
카리스마,서울특별시 중구 신당동 369-82번지 (지하1층) ,중구,신당동,35.71,35.71,222351792,,
둘둘치킨,"서울특별시 중구 신당동 369-93번지 (지상1,2층) ",중구,신당동,59.58,59.58,222523080,200913.2721,450578.6113
상구비어,서울특별시 중구 신당동 370-51번지 (지상1층) ,중구,신당동,28,28,,201062.7194,450905.1952
맥주창고 하바나,서울특별시 중구 신당동 370-53번지 지하1층 ,중구,신당동,272.13,272.13,7081612500,201045.903,450879.2315
금돼지 식당,서울특별시 중구 신당동 370-69번지 1층 ,중구,신당동,92,92,,201030.8545,450840.6405
오케이치킨,"서울특별시 중구 신당동 372-13번지 (119호,121호,122호) ",중구,신당동,49.5,49.5,222339589,200977.0833,450454.4765
꼬꼬치킨,서울특별시 중구 신당동 373-129번지 (지상1층) ,중구,신당동,16,16,222529940,201059.6253,450351.6586
동대문엽기떡볶이 약수점,서울특별시 중구 신당동 374-13번지 1층 ,중구,신당동,29.85,29.85,,200978.5613,450723.6362
네네치킨,서울특별시 중구 신당동 377-7번지 1층 ,중구,신당동,33,33,02  22314479,201003.4827,450923.9366
생활맥주 약수역점,서울특별시 중구 신당동 381-3번지 1층 ,중구,신당동,60.66,60.66,,200970.599,450757.4816
별밤포차,서울특별시 중구 신당동 387-9번지 1층 ,중구,신당동,17.36,17.36,,201090.4219,451260.183
삼시세끼밥집,서울특별시 중구 신당동 395-2번지 (지상1층) ,중구,신당동,40,40,,200941.8461,451302.307
또래오래 참 피자,서울특별시 중구 신당동 432-730번지 ,중구,신당동,38.57,38.57,222384977,200648.4306,450045.489
야구장,서울특별시 중구 신당동 45번지 상가 1층 1-3호 ,중구,신당동,32.76,32.76,,,
토담골,서울특별시 중구 신당동 52-197번지 ,중구,신당동,86.34,86.34,222351073,201582.5014,451550.8836
김철이팥죽,서울특별시 중구 신당동 52-224번지 (지상1층) ,중구,신당동,26.4,26.4,,201664.5296,451469.6166
우리식당,서울특별시 중구 신당동 62-51번지 1층 ,중구,신당동,19.2,19.2,,201748.4228,451295.3745
호식이 두마리치킨(신당점),서울특별시 중구 신당동 840번지 현대아파트 상가동 1층 106호 ,중구,신당동,10.26,16.38,222320666,202029.5611,451264.0608
쿨치킨(CoolChicken),"서울특별시 중구 신당동 844번지 남산타운 상가2동(428호,429호) ",중구,신당동,47,47,22378215,201137.2212,450226.0909
킹타코비어,서울특별시 중구 신당동 844번지 남산타운 상가5동 1층 114-2호,중구,신당동,38.14,38.14,,201137.2212,450226.0909
가로수숯불구이,서울특별시 중구 신당동 844번지 남산타운상가5동114호(지상1층) ,중구,신당동,69.11,69.11,22360124,201137.2212,450226.0909
레이(Lei) 치킨,서울특별시 중구 신당동 844번지 남산타운아파트 스포츠센터 106-1호,중구,신당동,36.6,36.6,222540003,201137.2212,450226.0909
굽네치킨신당점,서울특별시 중구 신당동 844번지 외1필지남산타운상가제2동(지상1층108호) ,중구,신당동,48,48,222533344,201137.2212,450226.0909
요기요 치킨,서울특별시 중구 신당동 844번지 제2상가동 제1층 110-1호전부 ,중구,신당동,48,48,,201137.2212,450226.0909
교촌치킨 신당1호점,"서울특별시 중구 신당동 846번지 신당동파라다이스아파트 상가 106호, 113호 ",중구,신당동,68.33,68.33,222379952,201524.8386,451421.8782
명동닭촌,서울특별시 중구 신당동 850번지 신당푸르지오상가 103호 ,중구,신당동,28.05,28.05,,201653.7555,450769.5763
동대문본가,서울특별시 중구 쌍림동 146-4번지 ,중구,쌍림동,215.6,215.6,,200270.602,451658.2445
오늘통닭(동대문역사문화공원역점),서울특별시 중구 쌍림동 25-7번지 1층 ,중구,쌍림동,96.54,96.54,,200348.7036,451670.8431
참사랑,서울특별시 중구 오장동 148-18번지 1층 ,중구,오장동,52.8,52.8,,200137.9877,451684.9524
신중부호프광장,서울특별시 중구 오장동 148-7번지 1층 ,중구,오장동,47.57,47.57,222795500,200076.1005,451709.1402
티바두마리치킨,서울특별시 중구 오장동 206-29번지 1층 ,중구,오장동,51.23,51.23,,200168.8053,451523.7653
맥스광장,서울특별시 중구 을지로1가 101-1번지 하나은행 (지하1층 1호) ,중구,을지로1가,469.15,469.15,,198397.9233,451884.0431
맥주바켓,서울특별시 중구 을지로1가 32번지 (지하1층) ,중구,을지로1가,379.4,379.4,27772451,198189.1243,451919.8042
대가,서울특별시 중구 을지로1가 37번지 지상2층 ,중구,을지로1가,116.51,116.51,27542600,198208.529,451917.7088
매일집,"서울특별시 중구 을지로2가 101-40번지 1층, 2층 ",중구,을지로2가,185.12,185.12,,199013.7517,451898.9612
아비꼬,서울특별시 중구 을지로2가 199-39번지 ,중구,을지로2가,79.2,79.2,27785566,198573.9757,451688.6143
BHC명동점,서울특별시 중구 을지로2가 199-40번지 명동아르누보센텀 111호 ,중구,을지로2가,43.68,43.68,,198573.9757,451688.6143
오븐에빠진닭,"서울특별시 중구 을지로2가 199-40번지 외1필지(1층 114호, 128호) ",중구,을지로2가,93.67,93.67,,198573.9757,451688.6143
화포식당,서울특별시 중구 을지로2가 199-50번지 1층 ,중구,을지로2가,214.5,214.5,,198510.8551,451670.8931
상구비어 명동점,서울특별시 중구 을지로2가 199-56번지 1층 ,중구,을지로2가,20.06,20.06,,198581.3608,451761.2311
슈가,서울특별시 중구 을지로2가 199-62번지 (지상2~3층) ,중구,을지로2가,69.72,69.72,27307402,198589.2881,451761.7308
둘둘치킨 명동3호점,"서울특별시 중구 을지로2가 199-76번지 (지상1,2층) ",중구,을지로2가,201.44,201.44,27654422,198591.2493,451725.2731
뮌헨호프Ⅱ,서울특별시 중구 을지로3가 104-10번지 1층 102호 ,중구,을지로3가,53.23,53.23,,199296.4541,451953.0143
천국,서울특별시 중구 을지로3가 227번지 2층 ,중구,을지로3가,19.8,19.8,222669695,199438.6093,451933.7519
오븐에빠진닭,서울특별시 중구 을지로3가 296-5번지 ,중구,을지로3가,50.25,50.25,,199327.7702,451742.0957
